indice_tiempo,region_de_destino,origen_visitantes,visitas,observaciones
2021-11-01,cuyo,residentes,17,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2021-11-01,cuyo,total,17,Emergencia sanitaria
2021-11-01,litoral,no residentes,6290,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2021-11-01,litoral,residentes,99745,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2021-11-01,litoral,total,106035,Emergencia sanitaria
2021-11-01,norte,no residentes,93,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2021-11-01,norte,residentes,16965,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2021-11-01,norte,total,17058,Emergencia sanitaria
2021-11-01,patagonia,no residentes,5163,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2021-11-01,patagonia,residentes,138338,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2021-11-01,patagonia,total,143501,Emergencia sanitaria
2021-12-01,buenos aires,no residentes,3,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2021-12-01,buenos aires,residentes,894,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2021-12-01,buenos aires,total,897,Emergencia sanitaria
2021-12-01,cordoba,no residentes,7,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2021-12-01,cordoba,residentes,305,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2021-12-01,cordoba,total,312,Emergencia sanitaria
2021-12-01,cuyo,no residentes,33,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2021-12-01,cuyo,residentes,2083,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2021-12-01,cuyo,total,2116,Emergencia sanitaria
2021-12-01,litoral,no residentes,9746,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2021-12-01,litoral,residentes,81749,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2021-12-01,litoral,total,91495,Emergencia sanitaria
2021-12-01,norte,no residentes,138,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2021-12-01,norte,residentes,11179,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2021-12-01,norte,total,11317,Emergencia sanitaria
2021-12-01,patagonia,no residentes,13542,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2021-12-01,patagonia,residentes,151914,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2021-12-01,patagonia,total,165456,Emergencia sanitaria
2022-01-01,buenos aires,no residentes,2,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-01-01,buenos aires,residentes,1210,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-01-01,buenos aires,total,1212,Emergencia sanitaria
2022-01-01,cordoba,no residentes,0,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-01-01,cordoba,residentes,0,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-01-01,cordoba,total,0,Emergencia sanitaria
2022-01-01,cuyo,no residentes,74,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-01-01,cuyo,residentes,4523,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-01-01,cuyo,total,4597,Emergencia sanitaria
2022-01-01,litoral,no residentes,13373,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-01-01,litoral,residentes,150355,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-01-01,litoral,total,163728,Emergencia sanitaria
2022-01-01,norte,no residentes,452,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-01-01,norte,residentes,13567,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-01-01,norte,total,14019,Emergencia sanitaria
2022-01-01,patagonia,no residentes,18658,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-01-01,patagonia,residentes,404055,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-01-01,patagonia,total,422713,Emergencia sanitaria
2022-02-01,buenos aires,no residentes,8,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-02-01,buenos aires,residentes,1550,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-02-01,buenos aires,total,1558,Emergencia sanitaria
2022-02-01,cordoba,no residentes,33,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-02-01,cordoba,residentes,1273,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-02-01,cordoba,total,1306,Emergencia sanitaria
2022-02-01,cuyo,no residentes,49,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-02-01,cuyo,residentes,4944,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-02-01,cuyo,total,4993,Emergencia sanitaria
2022-02-01,litoral,no residentes,13803,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-02-01,litoral,residentes,157272,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-02-01,litoral,total,171075,Emergencia sanitaria
2022-02-01,norte,no residentes,444,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-02-01,norte,residentes,11980,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-02-01,norte,total,12424,Emergencia sanitaria
2022-02-01,patagonia,no residentes,16444,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-02-01,patagonia,residentes,336836,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-02-01,patagonia,total,353280,Emergencia sanitaria
2022-03-01,buenos aires,no residentes,4,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-03-01,buenos aires,residentes,2596,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-03-01,buenos aires,total,2600,Emergencia sanitaria
2022-03-01,cordoba,no residentes,27,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-03-01,cordoba,residentes,1393,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-03-01,cordoba,total,1420,Emergencia sanitaria
2022-03-01,cuyo,no residentes,111,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-03-01,cuyo,residentes,3843,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-03-01,cuyo,total,3954,Emergencia sanitaria
2022-03-01,litoral,no residentes,18507,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-03-01,litoral,residentes,92885,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-03-01,litoral,total,111392,Emergencia sanitaria
2022-03-01,norte,no residentes,542,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-03-01,norte,residentes,11205,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-03-01,norte,total,11747,Emergencia sanitaria
2022-03-01,patagonia,no residentes,21855,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-03-01,patagonia,residentes,223878,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-03-01,patagonia,total,245733,Emergencia sanitaria
2022-04-01,buenos aires,no residentes,8,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-04-01,buenos aires,residentes,3847,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-04-01,buenos aires,total,3855,Emergencia sanitaria
2022-04-01,cordoba,no residentes,89,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-04-01,cordoba,residentes,1678,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-04-01,cordoba,total,1767,Emergencia sanitaria
2022-04-01,cuyo,no residentes,170,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-04-01,cuyo,residentes,5833,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
2022-04-01,cuyo,total,6003,Emergencia sanitaria
2022-04-01,litoral,no residentes,26884,Emergencia sanitaria. Los Parques Nacionales se mantuvieron cerrados.
2022-04-01,litoral,residentes,109288,Emergencia sanitaria. El Gobierno Nacional dispuso el aislamiento (o distanciamiento) social preventivo y obligatorio y restricciones a la circulacion de las personas por las fronteras del pais. Los Parques Nacionales se mantuvieron cerrados del 22 al 30 de mayo (DI-2021-95-APN-DNO#APNAC).
